LocationID,State,County,City,FacilityName,Latitude,Longitude
JWN,TN,DAVIDSON,NASHVILLE,JOHN C TUNE,36.18302183,-86.88649533
BNA,TN,DAVIDSON,NASHVILLE,NASHVILLE INTL,36.12447222,-86.67816667
SCX,TN,SCOTT,ONEIDA,SCOTT MUNI,36.45569444,-84.58575
PHT,TN,HENRY,PARIS,HENRY COUNTY,36.33594444,-88.38444444
1M5,TN,SUMNER,PORTLAND,PORTLAND MUNI,36.59286111,-86.47691667
GZS,TN,GILES,PULASKI,ABERNATHY FIELD,35.15408333,-87.05705556
RKW,TN,MORGAN,ROCKWOOD,ROCKWOOD MUNI,35.92233333,-84.68977778
RVN,TN,HAWKINS,ROGERSVILLE,HAWKINS COUNTY,36.45758333,-82.88502778
54M,TN,FAYETTE,ROSSVILLE,WOLF RIVER,35.05402361,-89.58002639
SNH,TN,HARDIN,SAVANNAH,SAVANNAH-HARDIN COUNTY,35.17025,-88.21672222
SZY,TN,MC NAIRY,SELMER,ROBERT SIBLEY,35.20294444,-88.49836111
GKT,TN,SEVIER,SEVIERVILLE,GATLINBURG-PIGEON FORGE,35.85775889,-83.52870472
UOS,TN,FRANKLIN,SEWANEE,FRANKLIN COUNTY,35.20514583,-85.89814722
SYI,TN,BEDFORD,SHELBYVILLE,BOMAR FIELD-SHELBYVILLE MUNI,35.55938889,-86.44247222
0A3,TN,DE KALB,SMITHVILLE,SMITHVILLE MUNI,35.98544444,-85.80911111
MQY,TN,RUTHERFORD,SMYRNA,SMYRNA,36.00897222,-86.52008333
FYE,TN,FAYETTE,SOMERVILLE,FAYETTE COUNTY,35.20769444,-89.39444444
SRB,TN,WHITE,SPARTA,UPPER CUMBERLAND RGNL,36.05673856,-85.53010811
M91,TN,ROBERTSON,SPRINGFIELD,SPRINGFIELD ROBERTSON COUNTY,36.53669444,-86.92116667
3A2,TN,CLAIBORNE,TAZEWELL,NEW TAZEWELL MUNI,36.40889642,-83.55718556
0M2,TN,LAKE,TIPTONVILLE,REELFOOT LAKE,36.47533333,-89.34630556
TGC,TN,GIBSON,TRENTON,GIBSON COUNTY,35.93245472,-88.84894028
THA,TN,COFFEE,TULLAHOMA,TULLAHOMA RGNL ARPT/WM NORTHERN FIELD,35.3800295,-86.24635361
UCY,TN,OBION,UNION CITY,EVERETT-STEWART RGNL,36.37974403,-88.98570381
0M5,TN,HUMPHREYS,WAVERLY,HUMPHREYS COUNTY,36.11661111,-87.73816667
BGF,TN,FRANKLIN,WINCHESTER,WINCHESTER MUNI,35.17752778,-86.06616667
F83,TX,HALE,ABERNATHY,ABERNATHY MUNI,33.84591361,-101.7629478
ABI,TX,TAYLOR,ABILENE,ABILENE RGNL,32.41133333,-99.68188889
67T,TX,NUECES,AGUA DULCE,OLD HOPPE PLACE,27.80024444,-97.85102083
T23,TX,SHACKELFORD,ALBANY,ALBANY MUNI,32.72138889,-99.26758333
ALI,TX,JIM WELLS,ALICE,ALICE INTL,27.74088889,-98.02694444
E38,TX,BREWSTER,ALPINE,ALPINE-CASPARIS MUNI,30.38422222,-103.6835833
1.00E+02,TX,BREWSTER,ALPINE,TERLINGUA RANCH,29.4515,-103.3976111
6R5,TX,BRAZORIA,ALVIN,ALVIN AIRPARK,29.41475,-95.28891667
1.00E+07,TX,RANDALL,AMARILLO,BUFFALO,35.06388889,-101.8775833
1.00E+04,TX,RANDALL,AMARILLO,PALO DURO,35.14372222,-101.8392222
AMA,TX,POTTER,AMARILLO,RICK HUSBAND AMARILLO INTL,35.21936111,-101.7059167
H81,TX,RANDALL,AMARILLO,RIVER FALLS,35.08142539,-101.7557974
TDW,TX,RANDALL,AMARILLO,TRADEWIND,35.16988889,-101.8258611
T00,TX,CHAMBERS,ANAHUAC,CHAMBERS COUNTY,29.76981478,-94.66348708
E11,TX,ANDREWS,ANDREWS,ANDREWS COUNTY,32.33075297,-102.5296873
7R9,TX,BRAZORIA,ANGLETON,BAILES,29.16505556,-95.40108333
81D,TX,BRAZORIA,ANGLETON,FLYIN TIGER,29.26496717,-95.41257006
LBX,TX,BRAZORIA,ANGLETON/LAKE JACKSON,TEXAS GULF COAST RGNL,29.10863889,-95.46208333
T39,TX,ARCHER,ARCHER CITY,ARCHER CITY MUNI,33.58232611,-98.61866806
GKY,TX,TARRANT,ARLINGTON,ARLINGTON MUNI,32.66386111,-97.09427778
T60,TX,STONEWALL,ASPERMONT,STONEWALL COUNTY,33.17034028,-100.197275
F44,TX,HENDERSON,ATHENS,ATHENS MUNI,32.16384778,-95.82835306
ATA,TX,CASS,ATLANTA,HALL-MILLER MUNI,33.10252778,-94.19502778
EDC,TX,TRAVIS,AUSTIN,AUSTIN EXECUTIVE,30.39749314,-97.5663935
AUS,TX,TRAVIS,AUSTIN,AUSTIN-BERGSTROM INTL,30.19452778,-97.66988889
HYI,TX,CALDWELL,AUSTIN,SAN MARCOS REGIONAL,29.89275,-97.863
E30,TX,RUNNELS,BALLINGER,BRUCE FIELD,31.67447222,-99.977
BYY,TX,MATAGORDA,BAY CITY,BAY CITY MUNI,28.97325,-95.86344444
T84,TX,MATAGORDA,BAY CITY,FEHMEL DUSTING SERVICE,28.95247972,-95.97356917
HPY,TX,HARRIS,BAYTOWN,BAYTOWN,29.78608333,-94.95266667
54T,TX,CHAMBERS,BAYTOWN,RWJ AIRPARK,29.76189444,-94.84793889
5T0,TX,FORT BEND,BEASLEY,WARD AIRPARK,29.50272222,-95.93597222
BMT,TX,JEFFERSON,BEAUMONT,BEAUMONT MUNI,30.07020439,-94.21509672
BPT,TX,JEFFERSON,BEAUMONT/PORT ARTHUR,JACK BROOKS RGNL,29.95083333,-94.02069444
BEA,TX,BEE,BEEVILLE,BEEVILLE MUNI,28.36422222,-97.79194444
TX2,TX,BEE,BEEVILLE,CHASE FIELD INDUSTRIAL,28.36244444,-97.66191667
06R,TX,AUSTIN,BELLVILLE,GRAWUNDER FIELD,29.94097222,-96.24525
E41,TX,REAGAN,BIG LAKE,REAGAN COUNTY,31.197496,-101.4732721
BPG,TX,HOWARD,BIG SPRING,BIG SPRING MC MAHON-WRINKLE,32.21261111,-101.5216389
07R,TX,NUECES,BISHOP,BISHOP MUNI,27.61016667,-97.75252778
F00,TX,FANNIN,BONHAM,JONES FIELD,33.61309167,-96.179325
BGD,TX,HUTCHINSON,BORGER,HUTCHINSON COUNTY,35.70088889,-101.3936667
0F2,TX,MONTAGUE,BOWIE,BOWIE MUNI,33.60166667,-97.77555556
BBD,TX,MC CULLOCH,BRADY,CURTIS FIELD,31.17927778,-99.32391667
BKD,TX,STEPHENS,BRECKENRIDGE,STEPHENS COUNTY,32.71875,-98.89158333
11R,TX,WASHINGTON,BRENHAM,BRENHAM MUNI,30.2196755,-96.37440278
XBP,TX,WISE,BRIDGEPORT,BRIDGEPORT MUNI,33.17533333,-97.82838889
BFE,TX,TERRY,BROWNFIELD,TERRY COUNTY,33.17313889,-102.1929167
BRO,TX,CAMERON,BROWNSVILLE,BROWNSVILLE/SOUTH PADRE ISLAND INTL,25.90613536,-97.42599494
BWD,TX,BROWN,BROWNWOOD,BROWNWOOD RGNL,31.79361111,-98.9565
CFD,TX,BRAZOS,BRYAN,COULTER FIELD,30.71569444,-96.33136111
BMQ,TX,BURNET,BURNET,BURNET MUNI KATE CRADDOCK FIELD,30.73892806,-98.23861022
7F3,TX,HUNT,CADDO MILLS,CADDO MILLS MUNI,33.03622222,-96.24313889
RWV,TX,BURLESON,CALDWELL,CALDWELL MUNI,30.51547428,-96.70408578
T35,TX,MILAM,CAMERON,CAMERON MUNI AIRPARK,30.8790625,-96.9721875
HHF,TX,HEMPHILL,CANADIAN,HEMPHILL COUNTY,35.89511111,-100.4038889
7F5,TX,VAN ZANDT,CANTON,CANTON-HACKNEY,32.586245,-95.86274361
CZT,TX,DIMMIT,CARRIZO SPRINGS,DIMMIT COUNTY,28.52225,-99.82363889
4F2,TX,PANOLA,CARTHAGE,PANOLA COUNTY-SHARPE FIELD,32.17608333,-94.29880556
CVB,TX,MEDINA,CASTROVILLE,CASTROVILLE MUNI,29.34238889,-98.85122222
T80,TX,COLLIN,CELINA,BISHOP'S LANDING,33.37652083,-96.72893611
9S1,TX,COLLIN,CELINA,FOUR WINDS,33.36827639,-96.75469444
F17,TX,SHELBY,CENTER,CENTER MUNI,31.83158333,-94.15641667
CDS,TX,CHILDRESS,CHILDRESS,CHILDRESS MUNI,34.43377778,-100.288
3T8,TX,MC LENNAN,CHINA SPRING,WILDCAT CANYON,31.67855556,-97.36255556
3F2,TX,EASTLAND,CISCO,CISCO MUNI,32.41502778,-98.99683333
GZN,TX,EASTLAND,CISCO,GREGORY M SIMMONS MEMORIAL,32.36583333,-99.02369444
E34,TX,DONLEY,CLARENDON,SMILEY JOHNSON MUNI/BASS FIELD,34.9115,-100.8693611
LBR,TX,RED RIVER,CLARKSVILLE,CLARKSVILLE/RED RIVER CTY-J D TRISSELL FLD,33.59264028,-95.06414722
CPT,TX,JOHNSON,CLEBURNE,CLEBURNE RGNL,32.35375,-97.43375
6R3,TX,LIBERTY,CLEVELAND,CLEVELAND MUNI,30.35644444,-95.00802778
7F7,TX,BOSQUE,CLIFTON,CLIFTON MUNI/ISENHOWER FIELD,31.81713333,-97.56956944
COM,TX,COLEMAN,COLEMAN,COLEMAN MUNI,31.84113889,-99.40361111
CLL,TX,BRAZOS,COLLEGE STATION,EASTERWOOD FIELD,30.58858333,-96.36383333
T32,TX,GRAYSON,COLLINSVILLE,SUDDEN STOP,33.57149778,-96.90722472
T88,TX,MITCHELL,COLORADO CITY,COLORADO CITY,32.46842833,-100.9211222
66R,TX,COLORADO,COLUMBUS,ROBERT R WELLS JR,29.64151111,-96.51595556
MKN,TX,COMANCHE,COMANCHE,COMANCHE COUNTY-CITY,31.92030556,-98.59919444
2F7,TX,HUNT,COMMERCE,COMMERCE MUNI,33.29286111,-95.89641667
55T,TX,CARSON,CONWAY,EAGLES AERODROME,35.21447222,-101.4110278
CRP,TX,NUECES,CORPUS CHRISTI,CORPUS CHRISTI INTL,27.77219444,-97.50241667
CRS,TX,NAVARRO,CORSICANA,C DAVID CAMPBELL FIELD-CORSICANA MUNI,32.02805556,-96.40058333
COT,TX,LA SALLE,COTULLA,COTULLA-LA SALLE COUNTY,28.45572222,-99.21722222
E13,TX,CRANE,CRANE,CRANE COUNTY,31.41513944,-102.3629197
DKR,TX,HOUSTON,CROCKETT,HOUSTON COUNTY,31.30697222,-95.40383333
8F3,TX,CROSBY,CROSBYTON,CROSBYTON MUNI,33.62383333,-101.2408611
20R,TX,ZAVALA,CRYSTAL CITY,CRYSTAL CITY MUNI,28.69755556,-99.81766667
T71,TX,DE WITT,CUERO,CUERO MUNI,29.08358806,-97.26693417
8F5,TX,MORRIS,DAINGERFIELD,GREATER MORRIS COUNTY,33.14805917,-94.70014889
DHT,TX,HARTLEY,DALHART,DALHART MUNI,36.02247222,-102.5473889
ADS,TX,DALLAS,DALLAS,ADDISON,32.96855556,-96.83644444
F69,TX,COLLIN,DALLAS,AIR PARK-DALLAS,33.02345472,-96.83694611
1F7,TX,ROCKWALL,DALLAS,AIRPARK EAST,32.81294444,-96.35202778
RBD,TX,DALLAS,DALLAS,DALLAS EXECUTIVE,32.68086111,-96.86819444
DAL,TX,DALLAS,DALLAS,DALLAS LOVE FIELD,32.84711222,-96.85177194
TKI,TX,COLLIN,DALLAS,MCKINNEY NATIONAL,33.17706528,-96.58876667
DFW,TX,TARRANT,DALLAS-FORT WORTH,DALLAS-FORT WORTH INTL,32.89723156,-97.03769494
76T,TX,WISE,DECATUR,BISHOP,33.26916667,-97.45186111
LUD,TX,WISE,DECATUR,DECATUR MUNI,33.25425,-97.5805
58T,TX,WISE,DECATUR,HERITAGE CREEK AIRSTRIP,33.16602778,-97.47988889
09T,TX,WISE,DECATUR,LAZY G BAR RANCH,33.28132069,-97.49669333
DRT,TX,VAL VERDE,DEL RIO,DEL RIO INTL,29.37420694,-100.9271569
2.00E+05,TX,HUDSPETH,DELL CITY,DELL CITY MUNI,31.94762222,-105.1917833
DTO,TX,DENTON,DENTON,DENTON ENTERPRISE,33.20209944,-97.19794639
E57,TX,YOAKUM,DENVER CITY,DENVER CITY,32.9746595,-102.8450962
23R,TX,MEDINA,DEVINE,DEVINE MUNI,29.13838889,-98.94188889
24R,TX,FRIO,DILLEY,DILLEY AIRPARK,28.6855,-99.18908333
T55,TX,CASTRO,DIMMITT,DIMMITT MUNI,34.56673556,-102.3226947
X65,TX,GRAYSON,DORCHESTER,TXAEROSPORT AERODROME,33.53628964,-96.68041711
6R6,TX,TERRELL,DRYDEN,TERRELL COUNTY,30.04647222,-102.2131667
9F0,TX,ERATH,DUBLIN,DUBLIN MUNI,32.06819917,-98.32532083
DUX,TX,MOORE,DUMAS,MOORE COUNTY,35.85743067,-102.0133093
ELA,TX,COLORADO,EAGLE LAKE,EAGLE LAKE,29.60066667,-96.32205556
5T9,TX,MAVERICK,EAGLE PASS,MAVERICK COUNTY MEMORIAL INTL,28.85709278,-100.5134678
ETN,TX,EASTLAND,EASTLAND,EASTLAND MUNI,32.41488889,-98.80969444
EBG,TX,HIDALGO,EDINBURG,SOUTH TEXAS INTL AT EDINBURG,26.44166667,-98.12222222
26R,TX,JACKSON,EDNA,JACKSON COUNTY,29.00099897,-96.58196214
ELP,TX,EL PASO,EL PASO,EL PASO INTL,31.80733333,-106.3763611
27R,TX,SCHLEICHER,ELDORADO,ELDORADO,30.86222222,-100.6108611
F41,TX,ELLIS,ENNIS,ENNIS MUNI,32.32969444,-96.66388889
E35,TX,EL PASO,FABENS,FABENS,31.51567306,-106.1471978
BKS,TX,BROOKS,FALFURRIAS,BROOKS COUNTY,27.20605556,-98.12102778
41F,TX,FLOYD,FLOYDADA,FLOYDADA MUNI,34.00152778,-101.33025
T93,TX,LIPSCOMB,FOLLETT,FOLLETT/LIPSCOMB COUNTY,36.44080556,-100.1238056
FST,TX,PECOS,FORT STOCKTON,FORT STOCKTON-PECOS COUNTY,30.91525,-102.9127778
50F,TX,PARKER,FORT WORTH,BOURLAND FIELD,32.58183333,-97.59077778
AFW,TX,TARRANT,FORT WORTH,FORT WORTH ALLIANCE,32.98763314,-97.31880061
FTW,TX,TARRANT,FORT WORTH,FORT WORTH MEACHAM INTL,32.81977028,-97.36245
FWS,TX,TARRANT,FORT WORTH,FORT WORTH SPINKS,32.56522778,-97.30807778
T67,TX,TARRANT,FORT WORTH,HICKS AIRFIELD,32.93123667,-97.41168583
4T2,TX,TARRANT,FORT WORTH,KENNETH COPELAND,32.97763172,-97.49229367
9F9,TX,TARRANT,FORT WORTH,SYCAMORE STRIP,32.62702778,-97.35400694
T25,TX,HENDERSON,FRANKSTON,AERO ESTATES,32.08175,-95.45250278
T82,TX,GILLESPIE,FREDERICKSBURG,GILLESPIE COUNTY,30.24325,-98.90919444
T19,TX,DUVAL,FREER,DUVAL-FREER,27.88362972,-98.6002925
X54,TX,PARMER,FRIONA,BENGER AIR PARK,34.65423361,-102.6918811
X09,TX,FORT BEND,FULSHEAR,COVEY TRAILS,29.69008333,-95.84047361
GLE,TX,COOKE,GAINESVILLE,GAINESVILLE MUNI,33.65219444,-97.19727778
GLS,TX,GALVESTON,GALVESTON,SCHOLES INTL AT GALVESTON,29.26533333,-94.86041667
GOP,TX,CORYELL,GATESVILLE,GATESVILLE MUNI,31.42127556,-97.79696778
8T6,TX,LIVE OAK,GEORGE WEST,LIVE OAK COUNTY,28.36280556,-98.11647222
GTU,TX,WILLIAMSON,GEORGETOWN,GEORGETOWN MUNI,30.67880556,-97.67938889
GYB,TX,LEE,GIDDINGS,GIDDINGS-LEE COUNTY,30.16927778,-96.98002778
JXI,TX,UPSHUR,GILMER,FOX STEPHENS FIELD - GILMER MUNI,32.69802986,-94.94884667
07F,TX,GREGG,GLADEWATER,GLADEWATER MUNI,32.52883333,-94.97175
T37,TX,MILLS,GOLDTHWAITE,GOLDTHWAITE MUNI,31.42906667,-98.60835556
T20,TX,GONZALES,GONZALES,ROGER M DREYER MEMORIAL,29.52912361,-97.46430278
3T0,TX,GRAYSON,GORDONVILLE,CEDAR MILLS,33.83934608,-96.81006897
F35,TX,PALO PINTO,GRAFORD,POSSUM KINGDOM,32.92332458,-98.43687278
RPH,TX,YOUNG,GRAHAM,GRAHAM MUNI,33.11072222,-98.55477778
10F,TX,YOUNG,GRAHAM,ROSSER RANCH,33.01511111,-98.62608333
GDJ,TX,HOOD,GRANBURY,GRANBURY RGNL,32.44441667,-97.81694444
GPM,TX,TARRANT,GRAND PRAIRIE,GRAND PRAIRIE MUNI,32.69877778,-97.04691667
GVT,TX,HUNT,GREENVILLE,MAJORS,33.06783333,-96.06533333
33R,TX,TRINITY,GROVETON,GROVETON-TRINITY COUNTY,31.08433333,-95.16411111
E19,TX,HANSFORD,GRUVER,GRUVER MUNI,36.23372611,-101.4321894
34R,TX,LAVACA,HALLETTSVILLE,HALLETTSVILLE MUNI,29.38995833,-96.95605972
MNZ,TX,HAMILTON,HAMILTON,HAMILTON MUNI,31.66591667,-98.14863889
HRL,TX,CAMERON,HARLINGEN,VALLEY INTL,26.22711111,-97.65513889
15F,TX,HASKELL,HASKELL,HASKELL MUNI,33.19148686,-99.71787264
LHB,TX,ROBERTSON,HEARNE,HEARNE MUNI,30.87208333,-96.62219444
HBV,TX,JIM HOGG,HEBBRONVILLE,JIM HOGG COUNTY,27.34955556,-98.73694444
RFI,TX,RUSK,HENDERSON,RUSK COUNTY,32.14172222,-94.85172222
HRX,TX,DEAF SMITH,HEREFORD,HEREFORD MUNI,34.86067511,-102.3258992
1X1,TX,LIPSCOMB,HIGGINS,HIGGINS-LIPSCOMB COUNTY,36.10590278,-100.0257067
INJ,TX,HILL,HILLSBORO,HILLSBORO MUNI,32.08363889,-97.09725
HDO,TX,MEDINA,HONDO,SOUTH TEXAS RGNL AT HONDO,29.35913056,-99.17749167
DZB,TX,LLANO,HORSESHOE BAY,HORSESHOE BAY RESORT,30.52705139,-98.35875694
T51,TX,HARRIS,HOUSTON,DAN JONES INTL,30.04277528,-95.66722306
DWH,TX,HARRIS,HOUSTON,DAVID WAYNE HOOKS MEMORIAL,30.06183333,-95.55277778
EFD,TX,HARRIS,HOUSTON,ELLINGTON,29.60733333,-95.15875
39R,TX,BRAZORIA,HOUSTON,FLYIN' B,29.53761111,-95.42363889
IAH,TX,HARRIS,HOUSTON,GEORGE BUSH INTERCONTINENTAL/HOUSTON,29.98444444,-95.34144444
TME,TX,WALLER,HOUSTON,HOUSTON EXECUTIVE,29.80502778,-95.89788889
2H5,TX,FORT BEND,HOUSTON,HOUSTON FORT BEND,29.49916667,-95.89838889
AXH,TX,FORT BEND,HOUSTON,HOUSTON-SOUTHWEST,29.50613889,-95.47691667
CXO,TX,MONTGOMERY,HOUSTON,LONE STAR EXECUTIVE,30.35339553,-95.41508194
9X1,TX,MONTGOMERY,HOUSTON,NORTH HOUSTON,30.153375,-95.32198889
LVJ,TX,BRAZORIA,HOUSTON,PEARLAND RGNL,29.52127778,-95.24213889
SGR,TX,FORT BEND,HOUSTON,SUGAR LAND RGNL,29.62225,-95.65652778
EYQ,TX,HARRIS,HOUSTON,WEISER AIR PARK,29.93557114,-95.63937264
IWS,TX,HARRIS,HOUSTON,WEST HOUSTON,29.81819444,-95.67261111
HOU,TX,HARRIS,HOUSTON,WILLIAM P HOBBY,29.64541667,-95.27888889
UTS,TX,WALKER,HUNTSVILLE,HUNTSVILLE MUNI,30.74688889,-95.58716667
TFP,TX,SAN PATRICIO,INGLESIDE,MCCAMPBELL-PORTER,27.91302778,-97.2115
2F0,TX,PECOS,IRAAN,IRAAN MUNI,30.90622222,-101.8898056
21F,TX,JACK,JACKSBORO,JACKSBORO MUNI,33.22786111,-98.14644444
JSO,TX,CHEROKEE,JACKSONVILLE,CHEROKEE COUNTY,31.86933036,-95.21740547
JAS,TX,JASPER,JASPER,JASPER COUNTY-BELL FIELD,30.88569444,-94.03494444
22F,TX,KENT,JAYTON,KENT COUNTY,33.22911111,-100.5691111
24F,TX,MARION,JEFFERSON,CYPRESS RIVER,32.74430556,-94.30469444
6F7,TX,MARION,JEFFERSON,MANNING FIELD,32.827,-94.35452778
JCT,TX,KIMBLE,JUNCTION,KIMBLE COUNTY,30.51111111,-99.76288889
3T6,TX,DENTON,JUSTIN,CLARK,33.13361111,-97.29702778
16X,TX,DENTON,JUSTIN,PROPWASH,33.08061111,-97.35841667
XA0,TX,DENTON,JUSTIN,PROSE FIELD,33.14816667,-97.28002778
2R9,TX,KARNES,KENEDY,KARNES COUNTY,28.82498569,-97.86556833
ERV,TX,KERR,KERRVILLE,KERRVILLE MUNI/LOUIS SCHREINER FIELD,29.97666667,-99.08547222
ILE,TX,BELL,KILLEEN,SKYLARK FIELD,31.08583333,-97.6865
IKG,TX,KLEBERG,KINGSVILLE,KLEBERG COUNTY,27.55086111,-98.03091667
T12,TX,JASPER,KIRBYVILLE,KIRBYVILLE,30.646565,-93.91490333
F75,TX,KNOX,KNOX CITY,HARRISON FIELD OF KNOX CITY,33.43815056,-99.81286889
45R,TX,HARDIN,KOUNTZE/SILSBEE,HAWTHORNE FIELD,30.33633333,-94.25755556
29F,TX,SWISHER,KRESS,JOE VAUGHN SPRAYING,34.39283333,-101.7599167
E58,TX,DENTON,KRUM,BIRD DOG AIRFIELD,33.30575322,-97.34609692
3T5,TX,FAYETTE,LA GRANGE,FAYETTE RGNL AIR CENTER,29.90797222,-96.95
T41,TX,HARRIS,LA PORTE,LA PORTE MUNI,29.66925,-95.06419444
RYW,TX,TRAVIS,LAGO VISTA,LAGO VISTA TX - RUSTY ALLEN,30.49858333,-97.96947222
30F,TX,DENTON,LAKE DALLAS,LAKEVIEW,33.13138889,-97.01419444
3R9,TX,TRAVIS,LAKEWAY,LAKEWAY AIRPARK,30.35749111,-97.99446778
2F5,TX,DAWSON,LAMESA,LAMESA MUNI,32.75630556,-101.9202222
LZZ,TX,LAMPASAS,LAMPASAS,LAMPASAS,31.10619444,-98.19591667
LNC,TX,DALLAS,LANCASTER,LANCASTER RGNL,32.57760417,-96.71750278
LRD,TX,WEBB,LAREDO,LAREDO INTL,27.54419444,-99.46158333
49R,TX,REAL,LEAKEY,REAL COUNTY,29.74550111,-99.7608925
LLN,TX,HOCKLEY,LEVELLAND,LEVELLAND MUNI,33.55252778,-102.3725278
T78,TX,LIBERTY,LIBERTY,LIBERTY MUNI,30.07780556,-94.69855556
7T0,TX,COOKE,LINDSAY,FREEDOM FIELD,33.59361111,-97.21888889
LIU,TX,LAMB,LITTLEFIELD,LITTLEFIELD TAYLOR BROWN MUNI,33.92394419,-102.3866738
00R,TX,POLK,LIVINGSTON,LIVINGSTON MUNI,30.68586111,-95.01791667
AQO,TX,LLANO,LLANO,LLANO MUNI,30.78422222,-98.65988889
50R,TX,CALDWELL,LOCKHART,LOCKHART MUNI,29.85033333,-97.67241667
GGG,TX,GREGG,LONGVIEW,EAST TEXAS RGNL,32.38401444,-94.71148667
T26,TX,WHARTON,LOUISE,FLYING V RANCH,29.10827778,-96.39877778
F82,TX,LUBBOCK,LUBBOCK,LUBBOCK EXECUTIVE AIRPARK,33.4856425,-101.8126633
LBB,TX,LUBBOCK,LUBBOCK,LUBBOCK PRESTON SMITH INTL,33.66366667,-101.8205556
LFK,TX,ANGELINA,LUFKIN,ANGELINA COUNTY,31.23402778,-94.75
T91,TX,CALDWELL,LULING,THE CARTER MEMORIAL,29.7282825,-97.65944278
51R,TX,MADISON,MADISONVILLE,MADISONVILLE MUNI,30.91283333,-95.952
3T2,TX,BRAZORIA,MANVEL,WOLFE AIR PARK,29.47908333,-95.32655556
MRF,TX,PRESIDIO,MARFA,MARFA MUNI,30.37111111,-104.0175278
T15,TX,FALLS,MARLIN,MARLIN,31.34066667,-96.85202778
ASL,TX,HARRISON,MARSHALL,HARRISON COUNTY,32.5205,-94.30777778
T92,TX,MASON,MASON,MASON COUNTY,30.73219303,-99.18400597
MFE,TX,HIDALGO,MC ALLEN,MC ALLEN MILLER INTL,26.17583333,-98.23861111
E48,TX,UPTON,MC CAMEY,UPTON COUNTY,31.12514833,-102.225415
T31,TX,COLLIN,MC KINNEY,AERO COUNTRY,33.20845,-96.74194111
2.00E+07,TX,GRAY,MC LEAN,MC LEAN/GRAY COUNTY,35.24686111,-100.5468056
F21,TX,HALL,MEMPHIS,MEMPHIS MUNI,34.73958944,-100.5297008
T50,TX,MENARD,MENARD,MENARD COUNTY,30.93247222,-99.80922778
HQZ,TX,DALLAS,MESQUITE,MESQUITE METRO,32.74696278,-96.53041722
LXY,TX,LIMESTONE,MEXIA,MEXIA-LIMESTONE CO,31.64117833,-96.51445944
3.00E+00,TX,ROBERTS,MIAMI,MIAMI-ROBERTS COUNTY,35.71393222,-100.6031922
MDD,TX,MIDLAND,MIDLAND,MIDLAND AIRPARK,32.03657044,-102.1015276
MAF,TX,MIDLAND,MIDLAND,MIDLAND INTL,31.94252778,-102.2019167
7T7,TX,MIDLAND,MIDLAND,SKYWEST INC,31.85508333,-102.0739444
JWY,TX,ELLIS,MIDLOTHIAN/WAXAHACHIE,MID-WAY RGNL,32.45829306,-96.91252639
3F9,TX,WOOD,MINEOLA,MINEOLA WISENER FIELD,32.67669444,-95.51080556
JDD,TX,WOOD,MINEOLA/QUITMAN,WOOD COUNTY,32.74219444,-95.49647222
MWL,TX,PARKER,MINERAL WELLS,MINERAL WELLS,32.78160556,-98.060175
E01,TX,WARD,MONAHANS,ROY HURD MEMORIAL,31.58247222,-102.9090278
F85,TX,COCHRAN,MORTON,COCHRAN COUNTY,33.72926389,-102.7338183
OSA,TX,TITUS,MOUNT PLEASANT,MOUNT PLEASANT RGNL,33.09688889,-94.96175
6X0,TX,CHEROKEE,MOUNT SELMAN,TARRANT FIELD,32.0975,-95.29486111
F53,TX,FRANKLIN,MOUNT VERNON,FRANKLIN COUNTY,33.21533333,-95.23722222
2T1,TX,BAILEY,MULESHOE,MULESHOE MUNI,34.18513639,-102.6410981
37F,TX,KNOX,MUNDAY,MUNDAY MUNI,33.46872222,-99.58622222
OCH,TX,NACOGDOCHES,NACOGDOCHES,A L MANGHAM JR RGNL,31.57776389,-94.71011111
60R,TX,GRIMES,NAVASOTA,NAVASOTA MUNI,30.36713889,-96.11294444
BAZ,TX,GUADALUPE,NEW BRAUNFELS,NEW BRAUNFELS RGNL,29.70575,-98.04322222
61R,TX,NEWTON,NEWTON,NEWTON MUNI,30.88405556,-93.74247222
ODO,TX,ECTOR,ODESSA,ODESSA-SCHLEMEYER FIELD,31.92141517,-102.3871329
ONY,TX,YOUNG,OLNEY,OLNEY MUNI,33.35088889,-98.81916667
ORG,TX,ORANGE,ORANGE,ORANGE COUNTY,30.06845161,-93.80402022
OZA,TX,CROCKETT,OZONA,OZONA MUNI,30.73519444,-101.2021944
3F6,TX,COTTLE,PADUCAH,DAN E RICHARDS MUNI,34.02763306,-100.2820025
PSX,TX,MATAGORDA,PALACIOS,PALACIOS MUNI,28.7275,-96.25094444
PSN,TX,ANDERSON,PALESTINE,PALESTINE MUNI,31.77969444,-95.70630556
T13,TX,ELLIS,PALMER,DALLAS SOUTH PORT,32.47738333,-96.68541667
PPA,TX,GRAY,PAMPA,PERRY LEFORS FIELD,35.613,-100.99625
T45,TX,CARSON,PANHANDLE,PANHANDLE-CARSON COUNTY,35.36169444,-101.3650833
PRX,TX,LAMAR,PARIS,COX FIELD,33.63661111,-95.45075
T79,TX,BRAZORIA,PEARLAND,SKYWAY MANOR,29.55578944,-95.32799306
T30,TX,FRIO,PEARSALL,MC KINLEY FIELD,28.82225,-99.10902778
PEQ,TX,REEVES,PECOS,PECOS MUNI,31.38238889,-103.5107222
